,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
703,2019/07/22 06:00:00,2019-07-22T05:00:00,"{'bid': 9635.5, 'ask': 9645.5, 'lastTraded': None}","{'bid': 9631.0, 'ask': 9641.0, 'lastTraded': None}","{'bid': 9640.0, 'ask': 9650.0, 'lastTraded': None}","{'bid': 9630.5, 'ask': 9640.0, 'lastTraded': None}",2
704,2019/07/22 08:00:00,2019-07-22T07:00:00,"{'bid': 9630.5, 'ask': 9640.5, 'lastTraded': None}","{'bid': 9636.0, 'ask': 9646.5, 'lastTraded': None}","{'bid': 9638.0, 'ask': 9647.5, 'lastTraded': None}","{'bid': 9630.5, 'ask': 9640.5, 'lastTraded': None}",0
705,2019/07/22 10:00:00,2019-07-22T09:00:00,"{'bid': 9636.5, 'ask': 9646.0, 'lastTraded': None}","{'bid': 9634.0, 'ask': 9644.5, 'lastTraded': None}","{'bid': 9639.5, 'ask': 9649.5, 'lastTraded': None}","{'bid': 9632.0, 'ask': 9641.0, 'lastTraded': None}",10
706,2019/07/22 12:00:00,2019-07-22T11:00:00,"{'bid': 9634.5, 'ask': 9644.0, 'lastTraded': None}","{'bid': 9639.5, 'ask': 9649.0, 'lastTraded': None}","{'bid': 9646.0, 'ask': 9655.5, 'lastTraded': None}","{'bid': 9634.0, 'ask': 9644.0, 'lastTraded': None}",2
707,2019/07/22 14:00:00,2019-07-22T13:00:00,"{'bid': 9640.0, 'ask': 9649.5, 'lastTraded': None}","{'bid': 9635.5, 'ask': 9645.0, 'lastTraded': None}","{'bid': 9644.0, 'ask': 9653.5, 'lastTraded': None}","{'bid': 9633.0, 'ask': 9643.5, 'lastTraded': None}",0
708,2019/07/22 16:00:00,2019-07-22T15:00:00,"{'bid': 9636.0, 'ask': 9645.5, 'lastTraded': None}","{'bid': 9639.0, 'ask': 9649.5, 'lastTraded': None}","{'bid': 9644.5, 'ask': 9654.5, 'lastTraded': None}","{'bid': 9634.5, 'ask': 9644.0, 'lastTraded': None}",1
709,2019/07/22 18:00:00,2019-07-22T17:00:00,"{'bid': 9639.5, 'ask': 9649.0, 'lastTraded': None}","{'bid': 9643.5, 'ask': 9652.5, 'lastTraded': None}","{'bid': 9644.5, 'ask': 9654.0, 'lastTraded': None}","{'bid': 9635.5, 'ask': 9646.0, 'lastTraded': None}",0
710,2019/07/22 20:00:00,2019-07-22T19:00:00,"{'bid': 9644.0, 'ask': 9653.0, 'lastTraded': None}","{'bid': 9645.0, 'ask': 9657.0, 'lastTraded': None}","{'bid': 9647.0, 'ask': 9657.0, 'lastTraded': None}","{'bid': 9642.5, 'ask': 9652.5, 'lastTraded': None}",7
711,2019/07/23 00:00:00,2019-07-22T23:00:00,"{'bid': 9649.5, 'ask': 9661.0, 'lastTraded': None}","{'bid': 9651.0, 'ask': 9661.5, 'lastTraded': None}","{'bid': 9652.5, 'ask': 9663.0, 'lastTraded': None}","{'bid': 9647.0, 'ask': 9657.5, 'lastTraded': None}",8
712,2019/07/23 02:00:00,2019-07-23T01:00:00,"{'bid': 9651.5, 'ask': 9662.0, 'lastTraded': None}","{'bid': 9656.0, 'ask': 9666.0, 'lastTraded': None}","{'bid': 9659.0, 'ask': 9669.0, 'lastTraded': None}","{'bid': 9651.5, 'ask': 9662.0, 'lastTraded': None}",11
