Unnamed: 0,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
1760,2019/11/14 00:00:00,2019-11-14T00:00:00,"{'bid': 1463.49, 'ask': 1463.79, 'lastTraded': None}","{'bid': 1461.63, 'ask': 1461.93, 'lastTraded': None}","{'bid': 1464.63, 'ask': 1464.93, 'lastTraded': None}","{'bid': 1461.02, 'ask': 1461.32, 'lastTraded': None}",11388
1761,2019/11/14 02:00:00,2019-11-14T02:00:00,"{'bid': 1461.67, 'ask': 1461.97, 'lastTraded': None}","{'bid': 1464.06, 'ask': 1464.36, 'lastTraded': None}","{'bid': 1464.49, 'ask': 1464.79, 'lastTraded': None}","{'bid': 1461.61, 'ask': 1461.91, 'lastTraded': None}",10355
1762,2019/11/14 04:00:00,2019-11-14T04:00:00,"{'bid': 1464.07, 'ask': 1464.37, 'lastTraded': None}","{'bid': 1465.72, 'ask': 1466.02, 'lastTraded': None}","{'bid': 1465.84, 'ask': 1466.14, 'lastTraded': None}","{'bid': 1464.05, 'ask': 1464.35, 'lastTraded': None}",7383
1763,2019/11/14 06:00:00,2019-11-14T06:00:00,"{'bid': 1465.79, 'ask': 1466.09, 'lastTraded': None}","{'bid': 1466.42, 'ask': 1466.72, 'lastTraded': None}","{'bid': 1467.8, 'ask': 1468.1, 'lastTraded': None}","{'bid': 1463.96, 'ask': 1464.26, 'lastTraded': None}",14459
1764,2019/11/14 08:00:00,2019-11-14T08:00:00,"{'bid': 1466.4, 'ask': 1466.7, 'lastTraded': None}","{'bid': 1469.63, 'ask': 1469.93, 'lastTraded': None}","{'bid': 1470.42, 'ask': 1470.72, 'lastTraded': None}","{'bid': 1465.8, 'ask': 1466.15, 'lastTraded': None}",18560
1765,2019/11/14 10:00:00,2019-11-14T10:00:00,"{'bid': 1469.62, 'ask': 1469.92, 'lastTraded': None}","{'bid': 1467.54, 'ask': 1467.84, 'lastTraded': None}","{'bid': 1469.66, 'ask': 1470.01, 'lastTraded': None}","{'bid': 1467.18, 'ask': 1467.59, 'lastTraded': None}",12965
1766,2019/11/14 12:00:00,2019-11-14T12:00:00,"{'bid': 1467.55, 'ask': 1467.85, 'lastTraded': None}","{'bid': 1468.13, 'ask': 1468.43, 'lastTraded': None}","{'bid': 1470.3, 'ask': 1470.6, 'lastTraded': None}","{'bid': 1466.72, 'ask': 1467.02, 'lastTraded': None}",17705
1767,2019/11/14 14:00:00,2019-11-14T14:00:00,"{'bid': 1468.12, 'ask': 1468.42, 'lastTraded': None}","{'bid': 1469.38, 'ask': 1469.68, 'lastTraded': None}","{'bid': 1469.87, 'ask': 1470.21, 'lastTraded': None}","{'bid': 1464.58, 'ask': 1464.88, 'lastTraded': None}",25827
1768,2019/11/14 16:00:00,2019-11-14T16:00:00,"{'bid': 1469.43, 'ask': 1469.73, 'lastTraded': None}","{'bid': 1472.27, 'ask': 1472.57, 'lastTraded': None}","{'bid': 1474.12, 'ask': 1474.42, 'lastTraded': None}","{'bid': 1469.2, 'ask': 1469.5, 'lastTraded': None}",22347
1769,2019/11/14 18:00:00,2019-11-14T18:00:00,"{'bid': 1472.28, 'ask': 1472.58, 'lastTraded': None}","{'bid': 1471.37, 'ask': 1471.67, 'lastTraded': None}","{'bid': 1474.55, 'ask': 1474.95, 'lastTraded': None}","{'bid': 1470.55, 'ask': 1470.85, 'lastTraded': None}",13180
1770,2019/11/14 20:00:00,2019-11-14T20:00:00,"{'bid': 1471.36, 'ask': 1471.66, 'lastTraded': None}","{'bid': 1470.96, 'ask': 1471.84, 'lastTraded': None}","{'bid': 1471.54, 'ask': 1471.96, 'lastTraded': None}","{'bid': 1469.64, 'ask': 1469.94, 'lastTraded': None}",7382
1771,2019/11/14 22:00:00,2019-11-14T22:00:00,"{'bid': 1471.1, 'ask': 1471.4, 'lastTraded': None}","{'bid': 1469.21, 'ask': 1469.51, 'lastTraded': None}","{'bid': 1471.32, 'ask': 1471.66, 'lastTraded': None}","{'bid': 1468.75, 'ask': 1469.05, 'lastTraded': None}",3652
1772,2019/11/15 00:00:00,2019-11-15T00:00:00,"{'bid': 1469.27, 'ask': 1469.57, 'lastTraded': None}","{'bid': 1467.7, 'ask': 1468.0, 'lastTraded': None}","{'bid': 1469.82, 'ask': 1470.12, 'lastTraded': None}","{'bid': 1466.72, 'ask': 1467.02, 'lastTraded': None}",13174
1773,2019/11/15 02:00:00,2019-11-15T02:00:00,"{'bid': 1467.69, 'ask': 1467.99, 'lastTraded': None}","{'bid': 1466.1, 'ask': 1466.4, 'lastTraded': None}","{'bid': 1468.25, 'ask': 1468.55, 'lastTraded': None}","{'bid': 1465.45, 'ask': 1465.75, 'lastTraded': None}",8252
1774,2019/11/15 04:00:00,2019-11-15T04:00:00,"{'bid': 1466.12, 'ask': 1466.42, 'lastTraded': None}","{'bid': 1463.91, 'ask': 1464.21, 'lastTraded': None}","{'bid': 1466.74, 'ask': 1467.04, 'lastTraded': None}","{'bid': 1463.24, 'ask': 1463.54, 'lastTraded': None}",7406
1775,2019/11/15 06:00:00,2019-11-15T06:00:00,"{'bid': 1463.92, 'ask': 1464.22, 'lastTraded': None}","{'bid': 1464.29, 'ask': 1464.59, 'lastTraded': None}","{'bid': 1464.79, 'ask': 1465.09, 'lastTraded': None}","{'bid': 1463.07, 'ask': 1463.37, 'lastTraded': None}",10210
1776,2019/11/15 08:00:00,2019-11-15T08:00:00,"{'bid': 1464.27, 'ask': 1464.57, 'lastTraded': None}","{'bid': 1463.36, 'ask': 1463.66, 'lastTraded': None}","{'bid': 1466.89, 'ask': 1467.19, 'lastTraded': None}","{'bid': 1462.35, 'ask': 1462.65, 'lastTraded': None}",15654
1777,2019/11/15 10:00:00,2019-11-15T10:00:00,"{'bid': 1463.37, 'ask': 1463.67, 'lastTraded': None}","{'bid': 1466.37, 'ask': 1466.67, 'lastTraded': None}","{'bid': 1466.59, 'ask': 1466.89, 'lastTraded': None}","{'bid': 1463.26, 'ask': 1463.56, 'lastTraded': None}",10693
1778,2019/11/15 12:00:00,2019-11-15T12:00:00,"{'bid': 1466.38, 'ask': 1466.68, 'lastTraded': None}","{'bid': 1467.83, 'ask': 1468.13, 'lastTraded': None}","{'bid': 1468.45, 'ask': 1468.75, 'lastTraded': None}","{'bid': 1463.56, 'ask': 1463.86, 'lastTraded': None}",19889
1779,2019/11/15 14:00:00,2019-11-15T14:00:00,"{'bid': 1467.82, 'ask': 1468.12, 'lastTraded': None}","{'bid': 1468.49, 'ask': 1468.79, 'lastTraded': None}","{'bid': 1469.1, 'ask': 1469.4, 'lastTraded': None}","{'bid': 1464.61, 'ask': 1464.91, 'lastTraded': None}",24474
1780,2019/11/15 16:00:00,2019-11-15T16:00:00,"{'bid': 1468.55, 'ask': 1468.85, 'lastTraded': None}","{'bid': 1467.63, 'ask': 1467.93, 'lastTraded': None}","{'bid': 1468.55, 'ask': 1468.85, 'lastTraded': None}","{'bid': 1464.72, 'ask': 1465.02, 'lastTraded': None}",14433
1781,2019/11/15 18:00:00,2019-11-15T18:00:00,"{'bid': 1467.64, 'ask': 1467.94, 'lastTraded': None}","{'bid': 1466.23, 'ask': 1466.53, 'lastTraded': None}","{'bid': 1468.26, 'ask': 1468.56, 'lastTraded': None}","{'bid': 1465.83, 'ask': 1466.13, 'lastTraded': None}",8113
1782,2019/11/15 20:00:00,2019-11-15T20:00:00,"{'bid': 1466.2, 'ask': 1466.5, 'lastTraded': None}","{'bid': 1467.8, 'ask': 1468.7, 'lastTraded': None}","{'bid': 1468.9, 'ask': 1470.9, 'lastTraded': None}","{'bid': 1465.31, 'ask': 1466.35, 'lastTraded': None}",5458
1783,2019/11/17 22:00:00,2019-11-17T22:00:00,"{'bid': 1467.8, 'ask': 1468.7, 'lastTraded': None}","{'bid': 1468.97, 'ask': 1469.27, 'lastTraded': None}","{'bid': 1469.55, 'ask': 1469.85, 'lastTraded': None}","{'bid': 1467.55, 'ask': 1467.85, 'lastTraded': None}",2698
1784,2019/11/18 00:00:00,2019-11-18T00:00:00,"{'bid': 1469.02, 'ask': 1469.32, 'lastTraded': None}","{'bid': 1465.45, 'ask': 1465.75, 'lastTraded': None}","{'bid': 1469.4, 'ask': 1469.7, 'lastTraded': None}","{'bid': 1465.34, 'ask': 1465.64, 'lastTraded': None}",9970
1785,2019/11/18 02:00:00,2019-11-18T02:00:00,"{'bid': 1465.47, 'ask': 1465.77, 'lastTraded': None}","{'bid': 1465.89, 'ask': 1466.19, 'lastTraded': None}","{'bid': 1466.52, 'ask': 1466.82, 'lastTraded': None}","{'bid': 1464.82, 'ask': 1465.12, 'lastTraded': None}",6564
1786,2019/11/18 04:00:00,2019-11-18T04:00:00,"{'bid': 1465.9, 'ask': 1466.2, 'lastTraded': None}","{'bid': 1465.07, 'ask': 1465.37, 'lastTraded': None}","{'bid': 1466.34, 'ask': 1466.67, 'lastTraded': None}","{'bid': 1464.79, 'ask': 1465.09, 'lastTraded': None}",5740
1787,2019/11/18 06:00:00,2019-11-18T06:00:00,"{'bid': 1465.03, 'ask': 1465.33, 'lastTraded': None}","{'bid': 1463.51, 'ask': 1463.81, 'lastTraded': None}","{'bid': 1465.75, 'ask': 1466.05, 'lastTraded': None}","{'bid': 1461.61, 'ask': 1462.08, 'lastTraded': None}",14278
1788,2019/11/18 08:00:00,2019-11-18T08:00:00,"{'bid': 1463.42, 'ask': 1463.72, 'lastTraded': None}","{'bid': 1458.41, 'ask': 1458.71, 'lastTraded': None}","{'bid': 1463.57, 'ask': 1463.87, 'lastTraded': None}","{'bid': 1458.13, 'ask': 1458.43, 'lastTraded': None}",20652
1789,2019/11/18 10:00:00,2019-11-18T10:00:00,"{'bid': 1458.4, 'ask': 1458.7, 'lastTraded': None}","{'bid': 1459.21, 'ask': 1459.51, 'lastTraded': None}","{'bid': 1459.6, 'ask': 1459.9, 'lastTraded': None}","{'bid': 1457.33, 'ask': 1457.63, 'lastTraded': None}",12240
1790,2019/11/18 12:00:00,2019-11-18T12:00:00,"{'bid': 1459.24, 'ask': 1459.54, 'lastTraded': None}","{'bid': 1464.42, 'ask': 1464.72, 'lastTraded': None}","{'bid': 1466.28, 'ask': 1466.58, 'lastTraded': None}","{'bid': 1456.27, 'ask': 1456.57, 'lastTraded': None}",25551
1791,2019/11/18 14:00:00,2019-11-18T14:00:00,"{'bid': 1464.41, 'ask': 1464.71, 'lastTraded': None}","{'bid': 1471.74, 'ask': 1472.04, 'lastTraded': None}","{'bid': 1472.14, 'ask': 1472.44, 'lastTraded': None}","{'bid': 1464.4, 'ask': 1464.7, 'lastTraded': None}",31230
1792,2019/11/18 16:00:00,2019-11-18T16:00:00,"{'bid': 1471.73, 'ask': 1472.03, 'lastTraded': None}","{'bid': 1471.95, 'ask': 1472.25, 'lastTraded': None}","{'bid': 1473.89, 'ask': 1474.19, 'lastTraded': None}","{'bid': 1470.41, 'ask': 1470.71, 'lastTraded': None}",17845
1793,2019/11/18 18:00:00,2019-11-18T18:00:00,"{'bid': 1471.94, 'ask': 1472.24, 'lastTraded': None}","{'bid': 1471.42, 'ask': 1471.72, 'lastTraded': None}","{'bid': 1472.37, 'ask': 1472.67, 'lastTraded': None}","{'bid': 1470.71, 'ask': 1471.01, 'lastTraded': None}",8965
1794,2019/11/18 20:00:00,2019-11-18T20:00:00,"{'bid': 1471.38, 'ask': 1471.68, 'lastTraded': None}","{'bid': 1471.16, 'ask': 1471.66, 'lastTraded': None}","{'bid': 1472.05, 'ask': 1472.35, 'lastTraded': None}","{'bid': 1470.52, 'ask': 1470.94, 'lastTraded': None}",5925
1795,2019/11/18 22:00:00,2019-11-18T22:00:00,"{'bid': 1471.24, 'ask': 1471.54, 'lastTraded': None}","{'bid': 1471.68, 'ask': 1471.98, 'lastTraded': None}","{'bid': 1471.7, 'ask': 1472.0, 'lastTraded': None}","{'bid': 1470.15, 'ask': 1470.45, 'lastTraded': None}",2173
1796,2019/11/19 00:00:00,2019-11-19T00:00:00,"{'bid': 1471.64, 'ask': 1471.94, 'lastTraded': None}","{'bid': 1469.78, 'ask': 1470.08, 'lastTraded': None}","{'bid': 1475.25, 'ask': 1475.69, 'lastTraded': None}","{'bid': 1469.73, 'ask': 1470.03, 'lastTraded': None}",13244
1797,2019/11/19 02:00:00,2019-11-19T02:00:00,"{'bid': 1469.79, 'ask': 1470.09, 'lastTraded': None}","{'bid': 1470.33, 'ask': 1470.63, 'lastTraded': None}","{'bid': 1470.69, 'ask': 1470.99, 'lastTraded': None}","{'bid': 1469.01, 'ask': 1469.31, 'lastTraded': None}",7677
1798,2019/11/19 04:00:00,2019-11-19T04:00:00,"{'bid': 1470.32, 'ask': 1470.62, 'lastTraded': None}","{'bid': 1472.08, 'ask': 1472.38, 'lastTraded': None}","{'bid': 1472.78, 'ask': 1473.08, 'lastTraded': None}","{'bid': 1469.31, 'ask': 1469.61, 'lastTraded': None}",6465
1799,2019/11/19 06:00:00,2019-11-19T06:00:00,"{'bid': 1472.07, 'ask': 1472.37, 'lastTraded': None}","{'bid': 1469.4, 'ask': 1469.7, 'lastTraded': None}","{'bid': 1473.18, 'ask': 1473.48, 'lastTraded': None}","{'bid': 1468.88, 'ask': 1469.18, 'lastTraded': None}",12801
1800,2019/11/19 08:00:00,2019-11-19T08:00:00,"{'bid': 1469.35, 'ask': 1469.65, 'lastTraded': None}","{'bid': 1465.88, 'ask': 1466.18, 'lastTraded': None}","{'bid': 1471.06, 'ask': 1471.36, 'lastTraded': None}","{'bid': 1465.78, 'ask': 1466.08, 'lastTraded': None}",20770
1801,2019/11/19 10:00:00,2019-11-19T10:00:00,"{'bid': 1465.87, 'ask': 1466.17, 'lastTraded': None}","{'bid': 1467.44, 'ask': 1467.74, 'lastTraded': None}","{'bid': 1467.97, 'ask': 1468.27, 'lastTraded': None}","{'bid': 1464.7, 'ask': 1465.0, 'lastTraded': None}",12927
1802,2019/11/19 12:00:00,2019-11-19T12:00:00,"{'bid': 1467.47, 'ask': 1467.77, 'lastTraded': None}","{'bid': 1468.76, 'ask': 1469.06, 'lastTraded': None}","{'bid': 1470.01, 'ask': 1470.31, 'lastTraded': None}","{'bid': 1466.7, 'ask': 1467.02, 'lastTraded': None}",18642
1803,2019/11/19 14:00:00,2019-11-19T14:00:00,"{'bid': 1468.74, 'ask': 1469.04, 'lastTraded': None}","{'bid': 1473.18, 'ask': 1473.48, 'lastTraded': None}","{'bid': 1473.21, 'ask': 1473.51, 'lastTraded': None}","{'bid': 1465.75, 'ask': 1466.05, 'lastTraded': None}",32288
1804,2019/11/19 16:00:00,2019-11-19T16:00:00,"{'bid': 1473.17, 'ask': 1473.47, 'lastTraded': None}","{'bid': 1474.41, 'ask': 1474.71, 'lastTraded': None}","{'bid': 1474.96, 'ask': 1475.3, 'lastTraded': None}","{'bid': 1469.02, 'ask': 1469.52, 'lastTraded': None}",23204
1805,2019/11/19 18:00:00,2019-11-19T18:00:00,"{'bid': 1474.42, 'ask': 1474.72, 'lastTraded': None}","{'bid': 1473.04, 'ask': 1473.34, 'lastTraded': None}","{'bid': 1475.09, 'ask': 1475.4, 'lastTraded': None}","{'bid': 1472.3, 'ask': 1472.68, 'lastTraded': None}",12077
1806,2019/11/19 20:00:00,2019-11-19T20:00:00,"{'bid': 1473.03, 'ask': 1473.33, 'lastTraded': None}","{'bid': 1472.03, 'ask': 1472.89, 'lastTraded': None}","{'bid': 1473.65, 'ask': 1473.95, 'lastTraded': None}","{'bid': 1471.48, 'ask': 1471.78, 'lastTraded': None}",7729
1807,2019/11/19 22:00:00,2019-11-19T22:00:00,"{'bid': 1472.41, 'ask': 1472.71, 'lastTraded': None}","{'bid': 1474.49, 'ask': 1474.79, 'lastTraded': None}","{'bid': 1475.14, 'ask': 1475.44, 'lastTraded': None}","{'bid': 1472.4, 'ask': 1472.7, 'lastTraded': None}",4310
1808,2019/11/20 00:00:00,2019-11-20T00:00:00,"{'bid': 1474.48, 'ask': 1474.78, 'lastTraded': None}","{'bid': 1473.52, 'ask': 1473.82, 'lastTraded': None}","{'bid': 1475.19, 'ask': 1475.49, 'lastTraded': None}","{'bid': 1471.91, 'ask': 1472.21, 'lastTraded': None}",16335
1809,2019/11/20 02:00:00,2019-11-20T02:00:00,"{'bid': 1473.51, 'ask': 1473.81, 'lastTraded': None}","{'bid': 1474.43, 'ask': 1474.73, 'lastTraded': None}","{'bid': 1474.44, 'ask': 1474.74, 'lastTraded': None}","{'bid': 1472.76, 'ask': 1473.06, 'lastTraded': None}",7871
1810,2019/11/20 04:00:00,2019-11-20T04:00:00,"{'bid': 1474.42, 'ask': 1474.72, 'lastTraded': None}","{'bid': 1475.27, 'ask': 1475.57, 'lastTraded': None}","{'bid': 1476.18, 'ask': 1476.48, 'lastTraded': None}","{'bid': 1473.63, 'ask': 1473.93, 'lastTraded': None}",6747
1811,2019/11/20 06:00:00,2019-11-20T06:00:00,"{'bid': 1475.28, 'ask': 1475.58, 'lastTraded': None}","{'bid': 1477.69, 'ask': 1477.99, 'lastTraded': None}","{'bid': 1477.88, 'ask': 1478.18, 'lastTraded': None}","{'bid': 1472.67, 'ask': 1472.97, 'lastTraded': None}",15581
1812,2019/11/20 08:00:00,2019-11-20T08:00:00,"{'bid': 1477.68, 'ask': 1477.98, 'lastTraded': None}","{'bid': 1476.3, 'ask': 1476.6, 'lastTraded': None}","{'bid': 1478.74, 'ask': 1479.04, 'lastTraded': None}","{'bid': 1474.63, 'ask': 1474.93, 'lastTraded': None}",20626
1813,2019/11/20 10:00:00,2019-11-20T10:00:00,"{'bid': 1476.24, 'ask': 1476.54, 'lastTraded': None}","{'bid': 1474.03, 'ask': 1474.33, 'lastTraded': None}","{'bid': 1477.0, 'ask': 1477.3, 'lastTraded': None}","{'bid': 1473.77, 'ask': 1474.07, 'lastTraded': None}",12660
1814,2019/11/20 12:00:00,2019-11-20T12:00:00,"{'bid': 1474.02, 'ask': 1474.32, 'lastTraded': None}","{'bid': 1471.84, 'ask': 1472.14, 'lastTraded': None}","{'bid': 1474.52, 'ask': 1474.82, 'lastTraded': None}","{'bid': 1470.17, 'ask': 1470.55, 'lastTraded': None}",24679
1815,2019/11/20 14:00:00,2019-11-20T14:00:00,"{'bid': 1471.85, 'ask': 1472.15, 'lastTraded': None}","{'bid': 1469.28, 'ask': 1469.58, 'lastTraded': None}","{'bid': 1472.97, 'ask': 1473.47, 'lastTraded': None}","{'bid': 1465.69, 'ask': 1466.19, 'lastTraded': None}",29065
1816,2019/11/20 16:00:00,2019-11-20T16:00:00,"{'bid': 1469.31, 'ask': 1469.61, 'lastTraded': None}","{'bid': 1471.24, 'ask': 1471.74, 'lastTraded': None}","{'bid': 1473.14, 'ask': 1473.56, 'lastTraded': None}","{'bid': 1465.91, 'ask': 1466.21, 'lastTraded': None}",20040
1817,2019/11/20 18:00:00,2019-11-20T18:00:00,"{'bid': 1471.32, 'ask': 1471.62, 'lastTraded': None}","{'bid': 1471.25, 'ask': 1471.55, 'lastTraded': None}","{'bid': 1475.4, 'ask': 1475.72, 'lastTraded': None}","{'bid': 1469.37, 'ask': 1469.77, 'lastTraded': None}",30182
1818,2019/11/20 20:00:00,2019-11-20T20:00:00,"{'bid': 1471.21, 'ask': 1471.51, 'lastTraded': None}","{'bid': 1471.18, 'ask': 1472.06, 'lastTraded': None}","{'bid': 1473.44, 'ask': 1473.84, 'lastTraded': None}","{'bid': 1470.68, 'ask': 1471.05, 'lastTraded': None}",10396
1819,2019/11/20 22:00:00,2019-11-20T22:00:00,"{'bid': 1474.69, 'ask': 1475.19, 'lastTraded': None}","{'bid': 1474.37, 'ask': 1474.67, 'lastTraded': None}","{'bid': 1475.33, 'ask': 1475.75, 'lastTraded': None}","{'bid': 1473.32, 'ask': 1473.62, 'lastTraded': None}",4480
1820,2019/11/21 00:00:00,2019-11-21T00:00:00,"{'bid': 1474.46, 'ask': 1474.76, 'lastTraded': None}","{'bid': 1474.97, 'ask': 1475.27, 'lastTraded': None}","{'bid': 1475.54, 'ask': 1475.84, 'lastTraded': None}","{'bid': 1473.39, 'ask': 1473.69, 'lastTraded': None}",15333
1821,2019/11/21 02:00:00,2019-11-21T02:00:00,"{'bid': 1474.96, 'ask': 1475.26, 'lastTraded': None}","{'bid': 1471.49, 'ask': 1471.79, 'lastTraded': None}","{'bid': 1475.56, 'ask': 1475.86, 'lastTraded': None}","{'bid': 1470.87, 'ask': 1471.17, 'lastTraded': None}",14962
1822,2019/11/21 04:00:00,2019-11-21T04:00:00,"{'bid': 1471.5, 'ask': 1471.8, 'lastTraded': None}","{'bid': 1470.29, 'ask': 1470.59, 'lastTraded': None}","{'bid': 1471.63, 'ask': 1471.93, 'lastTraded': None}","{'bid': 1469.43, 'ask': 1469.73, 'lastTraded': None}",7873
1823,2019/11/21 06:00:00,2019-11-21T06:00:00,"{'bid': 1470.3, 'ask': 1470.6, 'lastTraded': None}","{'bid': 1471.08, 'ask': 1471.38, 'lastTraded': None}","{'bid': 1472.26, 'ask': 1472.64, 'lastTraded': None}","{'bid': 1468.76, 'ask': 1469.06, 'lastTraded': None}",14508
1824,2019/11/21 08:00:00,2019-11-21T08:00:00,"{'bid': 1471.09, 'ask': 1471.39, 'lastTraded': None}","{'bid': 1470.6, 'ask': 1470.9, 'lastTraded': None}","{'bid': 1474.4, 'ask': 1474.7, 'lastTraded': None}","{'bid': 1470.03, 'ask': 1470.33, 'lastTraded': None}",18798
1825,2019/11/21 10:00:00,2019-11-21T10:00:00,"{'bid': 1470.61, 'ask': 1470.91, 'lastTraded': None}","{'bid': 1469.36, 'ask': 1469.66, 'lastTraded': None}","{'bid': 1470.68, 'ask': 1470.98, 'lastTraded': None}","{'bid': 1467.51, 'ask': 1467.81, 'lastTraded': None}",15840
1826,2019/11/21 12:00:00,2019-11-21T12:00:00,"{'bid': 1469.37, 'ask': 1469.67, 'lastTraded': None}","{'bid': 1469.86, 'ask': 1470.16, 'lastTraded': None}","{'bid': 1471.38, 'ask': 1471.81, 'lastTraded': None}","{'bid': 1465.74, 'ask': 1466.04, 'lastTraded': None}",22374
1827,2019/11/21 14:00:00,2019-11-21T14:00:00,"{'bid': 1469.87, 'ask': 1470.17, 'lastTraded': None}","{'bid': 1468.99, 'ask': 1469.29, 'lastTraded': None}","{'bid': 1470.67, 'ask': 1470.97, 'lastTraded': None}","{'bid': 1462.9, 'ask': 1463.33, 'lastTraded': None}",35993
1828,2019/11/21 16:00:00,2019-11-21T16:00:00,"{'bid': 1469.03, 'ask': 1469.33, 'lastTraded': None}","{'bid': 1465.26, 'ask': 1465.56, 'lastTraded': None}","{'bid': 1469.52, 'ask': 1469.82, 'lastTraded': None}","{'bid': 1464.92, 'ask': 1465.22, 'lastTraded': None}",19272
1829,2019/11/21 18:00:00,2019-11-21T18:00:00,"{'bid': 1465.25, 'ask': 1465.55, 'lastTraded': None}","{'bid': 1464.55, 'ask': 1464.85, 'lastTraded': None}","{'bid': 1465.82, 'ask': 1466.17, 'lastTraded': None}","{'bid': 1462.19, 'ask': 1462.59, 'lastTraded': None}",14676
1830,2019/11/21 20:00:00,2019-11-21T20:00:00,"{'bid': 1464.59, 'ask': 1464.89, 'lastTraded': None}","{'bid': 1463.95, 'ask': 1464.98, 'lastTraded': None}","{'bid': 1465.3, 'ask': 1465.65, 'lastTraded': None}","{'bid': 1463.85, 'ask': 1464.32, 'lastTraded': None}",6543
1831,2019/11/21 22:00:00,2019-11-21T22:00:00,"{'bid': 1464.36, 'ask': 1464.66, 'lastTraded': None}","{'bid': 1465.03, 'ask': 1465.33, 'lastTraded': None}","{'bid': 1465.1, 'ask': 1465.47, 'lastTraded': None}","{'bid': 1463.9, 'ask': 1464.4, 'lastTraded': None}",2307
1832,2019/11/22 00:00:00,2019-11-22T00:00:00,"{'bid': 1465.06, 'ask': 1465.36, 'lastTraded': None}","{'bid': 1463.63, 'ask': 1463.93, 'lastTraded': None}","{'bid': 1465.59, 'ask': 1465.89, 'lastTraded': None}","{'bid': 1463.41, 'ask': 1463.71, 'lastTraded': None}",11680
1833,2019/11/22 02:00:00,2019-11-22T02:00:00,"{'bid': 1463.62, 'ask': 1463.92, 'lastTraded': None}","{'bid': 1464.85, 'ask': 1465.15, 'lastTraded': None}","{'bid': 1464.93, 'ask': 1465.23, 'lastTraded': None}","{'bid': 1463.43, 'ask': 1463.73, 'lastTraded': None}",6080
1834,2019/11/22 04:00:00,2019-11-22T04:00:00,"{'bid': 1464.81, 'ask': 1465.11, 'lastTraded': None}","{'bid': 1465.8, 'ask': 1466.1, 'lastTraded': None}","{'bid': 1466.54, 'ask': 1466.84, 'lastTraded': None}","{'bid': 1464.6, 'ask': 1464.9, 'lastTraded': None}",5575
1835,2019/11/22 06:00:00,2019-11-22T06:00:00,"{'bid': 1465.81, 'ask': 1466.11, 'lastTraded': None}","{'bid': 1467.01, 'ask': 1467.31, 'lastTraded': None}","{'bid': 1468.59, 'ask': 1468.89, 'lastTraded': None}","{'bid': 1465.53, 'ask': 1465.83, 'lastTraded': None}",11036
1836,2019/11/22 08:00:00,2019-11-22T08:00:00,"{'bid': 1467.02, 'ask': 1467.32, 'lastTraded': None}","{'bid': 1471.16, 'ask': 1471.46, 'lastTraded': None}","{'bid': 1471.81, 'ask': 1472.11, 'lastTraded': None}","{'bid': 1464.44, 'ask': 1464.84, 'lastTraded': None}",27433
1837,2019/11/22 10:00:00,2019-11-22T10:00:00,"{'bid': 1471.17, 'ask': 1471.47, 'lastTraded': None}","{'bid': 1471.24, 'ask': 1471.54, 'lastTraded': None}","{'bid': 1473.13, 'ask': 1473.43, 'lastTraded': None}","{'bid': 1469.96, 'ask': 1470.35, 'lastTraded': None}",13961
1838,2019/11/22 12:00:00,2019-11-22T12:00:00,"{'bid': 1471.25, 'ask': 1471.55, 'lastTraded': None}","{'bid': 1468.66, 'ask': 1468.96, 'lastTraded': None}","{'bid': 1471.49, 'ask': 1471.79, 'lastTraded': None}","{'bid': 1467.98, 'ask': 1468.46, 'lastTraded': None}",17978
1839,2019/11/22 14:00:00,2019-11-22T14:00:00,"{'bid': 1468.67, 'ask': 1468.97, 'lastTraded': None}","{'bid': 1464.59, 'ask': 1464.89, 'lastTraded': None}","{'bid': 1469.62, 'ask': 1469.96, 'lastTraded': None}","{'bid': 1461.18, 'ask': 1461.57, 'lastTraded': None}",29883
1840,2019/11/22 16:00:00,2019-11-22T16:00:00,"{'bid': 1464.58, 'ask': 1464.88, 'lastTraded': None}","{'bid': 1462.53, 'ask': 1462.83, 'lastTraded': None}","{'bid': 1467.68, 'ask': 1468.04, 'lastTraded': None}","{'bid': 1462.12, 'ask': 1462.44, 'lastTraded': None}",19214
1841,2019/11/22 18:00:00,2019-11-22T18:00:00,"{'bid': 1462.48, 'ask': 1462.98, 'lastTraded': None}","{'bid': 1462.85, 'ask': 1463.15, 'lastTraded': None}","{'bid': 1463.73, 'ask': 1464.03, 'lastTraded': None}","{'bid': 1462.26, 'ask': 1462.59, 'lastTraded': None}",9445
1842,2019/11/22 20:00:00,2019-11-22T20:00:00,"{'bid': 1462.89, 'ask': 1463.19, 'lastTraded': None}","{'bid': 1461.14, 'ask': 1463.14, 'lastTraded': None}","{'bid': 1463.07, 'ask': 1463.38, 'lastTraded': None}","{'bid': 1460.75, 'ask': 1461.86, 'lastTraded': None}",6031
1843,2019/11/24 22:00:00,2019-11-24T22:00:00,"{'bid': 1461.26, 'ask': 1463.26, 'lastTraded': None}","{'bid': 1460.38, 'ask': 1460.68, 'lastTraded': None}","{'bid': 1461.26, 'ask': 1463.26, 'lastTraded': None}","{'bid': 1459.56, 'ask': 1459.86, 'lastTraded': None}",3589
