,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
29,2019/05/01 06:00:00,2019-05-01T05:00:00,"{'bid': 7.55575, 'ask': 7.56025, 'lastTraded': None}","{'bid': 7.55705, 'ask': 7.56005, 'lastTraded': None}","{'bid': 7.55938, 'ask': 7.56333, 'lastTraded': None}","{'bid': 7.5541, 'ask': 7.55765, 'lastTraded': None}",5779
30,2019/05/01 08:00:00,2019-05-01T07:00:00,"{'bid': 7.55701, 'ask': 7.56001, 'lastTraded': None}","{'bid': 7.55127, 'ask': 7.55577, 'lastTraded': None}","{'bid': 7.56071, 'ask': 7.56447, 'lastTraded': None}","{'bid': 7.54835, 'ask': 7.55211, 'lastTraded': None}",12328
31,2019/05/01 10:00:00,2019-05-01T09:00:00,"{'bid': 7.5513, 'ask': 7.5558, 'lastTraded': None}","{'bid': 7.5606, 'ask': 7.5651, 'lastTraded': None}","{'bid': 7.562, 'ask': 7.56568, 'lastTraded': None}","{'bid': 7.5513, 'ask': 7.55515, 'lastTraded': None}",11437
32,2019/05/01 12:00:00,2019-05-01T11:00:00,"{'bid': 7.56063, 'ask': 7.56513, 'lastTraded': None}","{'bid': 7.55437, 'ask': 7.55737, 'lastTraded': None}","{'bid': 7.56157, 'ask': 7.5653, 'lastTraded': None}","{'bid': 7.55205, 'ask': 7.55533, 'lastTraded': None}",13218
33,2019/05/01 14:00:00,2019-05-01T13:00:00,"{'bid': 7.55431, 'ask': 7.55731, 'lastTraded': None}","{'bid': 7.56497, 'ask': 7.56797, 'lastTraded': None}","{'bid': 7.56888, 'ask': 7.57255, 'lastTraded': None}","{'bid': 7.55175, 'ask': 7.55525, 'lastTraded': None}",17310
34,2019/05/01 16:00:00,2019-05-01T15:00:00,"{'bid': 7.56506, 'ask': 7.56806, 'lastTraded': None}","{'bid': 7.5659, 'ask': 7.5689, 'lastTraded': None}","{'bid': 7.56881, 'ask': 7.5725, 'lastTraded': None}","{'bid': 7.56355, 'ask': 7.56728, 'lastTraded': None}",12742
35,2019/05/01 18:00:00,2019-05-01T17:00:00,"{'bid': 7.56495, 'ask': 7.56945, 'lastTraded': None}","{'bid': 7.5371, 'ask': 7.5416, 'lastTraded': None}","{'bid': 7.57344, 'ask': 7.57716, 'lastTraded': None}","{'bid': 7.53445, 'ask': 7.53895, 'lastTraded': None}",19505
36,2019/05/01 20:00:00,2019-05-01T19:00:00,"{'bid': 7.53698, 'ask': 7.54148, 'lastTraded': None}","{'bid': 7.53668, 'ask': 7.54527, 'lastTraded': None}","{'bid': 7.54275, 'ask': 7.54725, 'lastTraded': None}","{'bid': 7.53481, 'ask': 7.53931, 'lastTraded': None}",16567
37,2019/05/01 22:00:00,2019-05-01T21:00:00,"{'bid': 7.53669, 'ask': 7.54526, 'lastTraded': None}","{'bid': 7.5392, 'ask': 7.5437, 'lastTraded': None}","{'bid': 7.54261, 'ask': 7.54877, 'lastTraded': None}","{'bid': 7.53344, 'ask': 7.54135, 'lastTraded': None}",6928
38,2019/05/02 00:00:00,2019-05-01T23:00:00,"{'bid': 7.53965, 'ask': 7.54415, 'lastTraded': None}","{'bid': 7.54132, 'ask': 7.54582, 'lastTraded': None}","{'bid': 7.54228, 'ask': 7.54611, 'lastTraded': None}","{'bid': 7.5366, 'ask': 7.5411, 'lastTraded': None}",7638
39,2019/05/02 02:00:00,2019-05-02T01:00:00,"{'bid': 7.54153, 'ask': 7.54603, 'lastTraded': None}","{'bid': 7.54716, 'ask': 7.55166, 'lastTraded': None}","{'bid': 7.54917, 'ask': 7.5527, 'lastTraded': None}","{'bid': 7.53674, 'ask': 7.5406, 'lastTraded': None}",10091
40,2019/05/02 04:00:00,2019-05-02T03:00:00,"{'bid': 7.54697, 'ask': 7.55147, 'lastTraded': None}","{'bid': 7.5536, 'ask': 7.5581, 'lastTraded': None}","{'bid': 7.55518, 'ask': 7.55883, 'lastTraded': None}","{'bid': 7.54697, 'ask': 7.55079, 'lastTraded': None}",7967
41,2019/05/02 06:00:00,2019-05-02T05:00:00,"{'bid': 7.55447, 'ask': 7.55747, 'lastTraded': None}","{'bid': 7.54883, 'ask': 7.55183, 'lastTraded': None}","{'bid': 7.55601, 'ask': 7.55972, 'lastTraded': None}","{'bid': 7.5475, 'ask': 7.5511, 'lastTraded': None}",9636
42,2019/05/02 08:00:00,2019-05-02T07:00:00,"{'bid': 7.54795, 'ask': 7.55245, 'lastTraded': None}","{'bid': 7.55385, 'ask': 7.55685, 'lastTraded': None}","{'bid': 7.55942, 'ask': 7.56325, 'lastTraded': None}","{'bid': 7.5464, 'ask': 7.54988, 'lastTraded': None}",16243
43,2019/05/02 10:00:00,2019-05-02T09:00:00,"{'bid': 7.5531, 'ask': 7.5576, 'lastTraded': None}","{'bid': 7.54746, 'ask': 7.55196, 'lastTraded': None}","{'bid': 7.55563, 'ask': 7.55926, 'lastTraded': None}","{'bid': 7.544, 'ask': 7.54779, 'lastTraded': None}",11294
44,2019/05/02 12:00:00,2019-05-02T11:00:00,"{'bid': 7.54735, 'ask': 7.55185, 'lastTraded': None}","{'bid': 7.5502, 'ask': 7.5532, 'lastTraded': None}","{'bid': 7.55422, 'ask': 7.55747, 'lastTraded': None}","{'bid': 7.54527, 'ask': 7.54953, 'lastTraded': None}",16405
45,2019/05/02 14:00:00,2019-05-02T13:00:00,"{'bid': 7.55021, 'ask': 7.55321, 'lastTraded': None}","{'bid': 7.54255, 'ask': 7.54555, 'lastTraded': None}","{'bid': 7.55435, 'ask': 7.55772, 'lastTraded': None}","{'bid': 7.53663, 'ask': 7.54052, 'lastTraded': None}",19936
46,2019/05/02 16:00:00,2019-05-02T15:00:00,"{'bid': 7.54256, 'ask': 7.54556, 'lastTraded': None}","{'bid': 7.54129, 'ask': 7.54429, 'lastTraded': None}","{'bid': 7.54515, 'ask': 7.5488, 'lastTraded': None}","{'bid': 7.53543, 'ask': 7.53895, 'lastTraded': None}",18794
47,2019/05/02 18:00:00,2019-05-02T17:00:00,"{'bid': 7.54132, 'ask': 7.54432, 'lastTraded': None}","{'bid': 7.53878, 'ask': 7.54178, 'lastTraded': None}","{'bid': 7.54251, 'ask': 7.5464, 'lastTraded': None}","{'bid': 7.53677, 'ask': 7.54039, 'lastTraded': None}",11963
